Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
58	-409.0791	32.199028	-363.574	-475.00092	-410.077	20.309647	-363.52368	-442.13135	100.0	100.0	86999	-87.3437	5.716191	-75.03329	-111.62291	-87.3434	5.729964	-74.72277	-108.11245	87.10201	1.0753125	499.9510591030121
59	-394.55887	42.09287	-312.15625	-461.03146	-415.0106	48.33383	-302.07162	-465.33032	100.0	100.0	88499	-87.25205	5.716123	-74.94809	-112.00687	-87.25206	5.730323	-74.593185	-108.128136	86.98604	1.0734664	508.58784914016724
60	-420.06137	25.45674	-379.9728	-473.2438	-405.65054	38.030563	-350.56198	-467.8753	100.0	100.0	89999	-87.11467	5.7426677	-74.68081	-111.43892	-87.114265	5.756097	-74.20143	-108.07464	86.85822	1.0749357	517.1526939868927
61	-405.37656	32.268486	-361.33057	-476.45248	-401.71854	31.674791	-368.12036	-465.1203	100.0	100.0	91499	-86.95429	5.7624164	-74.45046	-110.67387	-86.95385	5.776227	-74.25007	-107.20931	86.71438	1.0900236	525.5892310142517
62	-409.98392	31.81783	-360.39072	-479.3258	-380.1953	49.500317	-308.19077	-480.673	100.0	100.0	92999	-86.84714	5.766527	-74.04419	-112.40239	-86.84703	5.779308	-73.99757	-108.3541	86.59273	1.076288	534.181823015213
63	-428.19244	32.852875	-385.08868	-482.89368	-397.13614	45.942554	-311.7599	-464.806	100.0	100.0	94499	-86.72279	5.7725377	-74.30218	-111.56848	-86.72262	5.7883415	-74.05347	-107.92117	86.46807	1.0875233	542.7247791290283
64	-415.73514	26.749304	-368.24442	-466.2582	-399.10187	60.26745	-272.2934	-468.51877	100.0	100.0	95999	-86.63379	5.787932	-73.7447	-111.69327	-86.63343	5.803715	-73.68657	-108.18268	86.34286	1.0881184	551.2234740257263
65	-425.66495	32.037853	-368.84412	-478.06912	-387.34717	49.541054	-295.57675	-440.4026	100.0	100.0	97499	-86.548874	5.8108964	-73.85077	-109.89285	-86.5488	5.824934	-73.849045	-107.39995	86.297356	1.0804449	560.174369096756
66	-430.04648	27.077055	-371.93182	-465.7321	-405.76138	51.324085	-339.4723	-497.8661	100.0	100.0	98999	-86.465935	5.8274927	-73.96014	-110.36869	-86.46558	5.841802	-73.8886	-107.8753	86.198074	1.0823267	569.2924370765686
67	-418.6314	25.680355	-373.3437	-469.84348	-379.74292	24.008053	-335.9661	-412.1207	100.0	100.0	100499	-86.38401	5.83962	-74.162415	-111.349014	-86.3838	5.854758	-74.02897	-108.19718	86.13365	1.0800722	578.989021062851
68	-419.5446	39.386864	-346.17682	-485.2912	-391.42447	57.723858	-282.81992	-490.3505	100.0	100.0	101999	-86.29919	5.847633	-73.79725	-109.1334	-86.29874	5.8606954	-73.83926	-107.640495	86.03214	1.0770166	587.6980628967285
69	-410.19632	33.804558	-356.94653	-470.87186	-357.8124	51.381786	-272.31738	-437.95847	100.0	100.0	103499	-86.229805	5.8457956	-74.09797	-110.77286	-86.22979	5.8591537	-74.02878	-106.804245	85.979774	1.076123	596.2691090106964
70	-405.87903	36.852333	-336.79706	-466.05307	-404.08365	33.40873	-356.2401	-461.35858	100.0	100.0	104999	-86.16945	5.836116	-74.174164	-108.978134	-86.16924	5.8485813	-73.8949	-108.286	85.907295	1.0820853	605.0588822364807
71	-408.02628	36.088425	-344.04614	-453.11172	-377.26874	25.861744	-318.31342	-405.95682	100.0	100.0	106499	-86.05386	5.846568	-73.978294	-110.50119	-86.05394	5.8577495	-73.713326	-107.4299	85.78188	1.063635	613.4118130207062
72	-433.08014	26.252169	-363.3308	-475.08246	-395.06543	34.761997	-340.5696	-451.41464	100.0	100.0	107999	-86.00515	5.8495955	-73.89273	-110.714	-86.00463	5.8641047	-73.92169	-107.6744	85.72968	1.0672839	622.4276838302612
73	-408.04062	36.340534	-353.01266	-473.25677	-403.37238	31.36156	-351.95914	-461.3565	100.0	100.0	109499	-85.977425	5.8358097	-73.83772	-110.94371	-85.9774	5.849037	-73.774475	-107.75143	85.7029	1.0598702	631.7627069950104
74	-407.18015	30.363684	-338.6998	-451.7312	-385.62393	29.945744	-320.0878	-439.7718	100.0	100.0	110999	-85.91711	5.826978	-73.81104	-110.33748	-85.91691	5.840092	-73.483894	-106.62688	85.63963	1.0515133	640.6861431598663
75	-417.2754	20.185726	-384.40378	-461.1997	-374.49612	43.617706	-298.57532	-432.82333	100.0	100.0	112499	-85.84238	5.8169103	-73.49553	-108.941605	-85.84203	5.832069	-73.667435	-106.482666	85.58897	1.055898	649.2060439586639
76	-419.46915	30.054155	-354.35602	-464.52832	-368.87866	45.412926	-278.27155	-418.98242	100.0	100.0	113999	-85.79024	5.828907	-73.42005	-110.759895	-85.79007	5.8417187	-73.426674	-107.92776	85.53003	1.0411766	658.1122179031372
77	-417.68173	25.447144	-370.64813	-459.43686	-390.11725	37.251987	-318.53522	-439.8708	100.0	100.0	115499	-85.7744	5.8114924	-73.41758	-107.334755	-85.77405	5.826413	-73.20804	-107.62758	85.50923	1.0286964	666.9513201713562
78	-430.70752	29.437313	-372.43814	-474.40726	-385.69366	40.126827	-294.7571	-439.57373	100.0	100.0	116999	-85.708374	5.802562	-73.274506	-110.21199	-85.70803	5.81841	-73.253044	-106.72571	85.443306	1.0309103	675.3229579925537
79	-420.98215	25.462559	-385.81638	-470.38684	-390.26044	40.715397	-321.49423	-464.24197	100.0	100.0	118499	-85.69461	5.8184876	-73.05865	-107.58207	-85.694214	5.8331122	-73.12177	-108.43184	85.435295	1.0238016	683.6750202178955
80	-406.0613	41.29117	-327.9511	-472.5995	-393.80502	34.08644	-345.5672	-456.5954	100.0	100.0	119999	-85.66227	5.8407774	-73.13611	-110.04625	-85.6621	5.854121	-73.0061	-106.6778	85.43309	1.0271695	692.0975000858307
81	-407.5355	29.299435	-336.43597	-447.52737	-388.81488	38.19918	-319.70834	-457.56396	100.0	100.0	121499	-85.62144	5.8462768	-73.27905	-107.54393	-85.62109	5.8603644	-72.993774	-107.66286	85.38645	1.0389676	700.5259699821472
82	-417.94476	31.720621	-324.08835	-475.6862	-377.94165	21.577312	-323.61273	-401.78168	100.0	100.0	122999	-85.579185	5.84974	-73.2173	-110.391525	-85.5787	5.8660507	-73.10935	-106.93586	85.32732	1.0308559	708.9180970191956
83	-413.91437	39.043842	-315.30023	-467.17932	-409.8466	29.32279	-354.25317	-446.01395	100.0	100.0	124499	-85.5645	5.8433657	-73.27944	-109.66022	-85.56422	5.8611116	-72.80805	-106.87775	85.34256	1.0372084	717.3252840042114
84	-429.55112	26.622553	-361.64444	-465.5296	-392.48682	55.303604	-277.36115	-463.53186	100.0	100.0	125999	-85.55531	5.8303995	-73.34322	-109.55892	-85.55488	5.8464646	-73.130844	-106.657394	85.31392	1.0207037	725.7613489627838
85	-415.57944	26.397686	-354.5687	-453.517	-389.05853	54.822525	-253.72502	-464.98523	100.0	100.0	127499	-85.52201	5.820062	-73.303894	-109.92068	-85.52163	5.8379617	-73.22036	-107.39074	85.29587	1.0134928	734.3532810211182
86	-409.9409	24.684374	-374.3253	-453.14517	-339.4992	31.94297	-295.05362	-388.76468	100.0	100.0	128999	-85.48947	5.8307977	-73.204185	-109.03995	-85.48919	5.8468966	-72.992805	-106.69262	85.23953	1.0139112	743.4380428791046
87	-406.77084	31.98493	-345.56827	-465.35303	-383.44403	35.105995	-335.80856	-427.80164	100.0	100.0	130499	-85.42902	5.814648	-73.07615	-111.045654	-85.42868	5.833494	-72.81123	-107.86025	85.19662	1.0075139	752.0779769420624
88	-416.61627	32.09389	-343.552	-469.0767	-361.00146	34.722122	-302.53912	-430.43964	100.0	100.0	131999	-85.42248	5.801501	-72.95001	-109.40755	-85.42193	5.81831	-72.83639	-107.29209	85.21019	0.99874306	760.7974338531494
89	-405.38528	32.06128	-348.82623	-465.91943	-385.44037	48.60496	-314.4877	-464.0996	100.0	100.0	133499	-85.39383	5.8200154	-72.96969	-107.36629	-85.393394	5.8359184	-72.85848	-106.59193	85.18674	0.999729	769.4973709583282
90	-428.10852	25.111828	-382.72028	-486.7256	-375.40762	25.251682	-332.34473	-415.41226	100.0	100.0	134999	-85.38128	5.8048	-72.88572	-109.69814	-85.38129	5.822208	-72.80091	-106.95192	85.14584	0.98534805	778.1607649326324
91	-390.7213	28.202883	-347.58514	-443.49423	-388.14243	44.000793	-291.10144	-439.19916	100.0	100.0	136499	-85.30902	5.8160405	-72.75815	-110.03398	-85.30836	5.8309183	-72.572495	-107.32788	85.05976	0.98594105	786.7799980640411
92	-400.41074	33.747517	-340.27634	-456.23633	-387.21478	38.546047	-305.61084	-436.81247	100.0	100.0	137999	-85.254486	5.822965	-72.26848	-107.52745	-85.25426	5.8402724	-72.035965	-106.559	85.01675	0.98494416	795.762405872345
93	-394.51785	27.862352	-323.25372	-426.82486	-391.16937	48.432014	-261.212	-434.0887	100.0	100.0	139499	-85.17036	5.833602	-72.23385	-110.35969	-85.17022	5.851252	-72.160995	-107.68414	84.91058	0.98594165	805.3104889392853
94	-390.96002	32.279243	-339.3877	-441.634	-381.38397	45.336975	-311.27585	-445.46356	100.0	100.0	140999	-85.11579	5.8256884	-71.9607	-109.56227	-85.115204	5.8442492	-71.83003	-106.60658	84.8774	0.99791294	813.9324560165405
95	-402.9974	28.633692	-356.93668	-469.2251	-352.1993	38.30293	-287.79715	-407.77356	100.0	100.0	142499	-85.0194	5.8133016	-71.71879	-109.39312	-85.01878	5.8312674	-71.819115	-106.67743	84.77955	0.98529947	822.5862002372742
96	-396.7242	32.147194	-350.52243	-446.32733	-382.17593	42.037712	-315.48376	-439.6313	100.0	100.0	143999	-84.956635	5.803137	-71.53304	-107.102295	-84.95601	5.820478	-71.48313	-105.97778	84.7074	0.98591226	831.4606108665466
97	-389.6129	32.871437	-333.17422	-459.03098	-373.01862	34.149227	-324.4754	-449.63696	100.0	100.0	145499	-84.87992	5.814523	-71.603806	-106.90535	-84.87964	5.8318954	-71.53745	-107.12998	84.649216	0.9918578	839.9244129657745
98	-408.32404	22.018867	-372.38748	-453.41577	-370.1755	29.468517	-322.26968	-429.11948	100.0	100.0	146999	-84.7598	5.8026056	-71.64965	-109.15294	-84.75938	5.8192954	-71.62534	-108.55793	84.52598	0.9778253	848.4301919937134
99	-405.93607	31.361685	-349.43622	-454.2551	-387.56268	51.449047	-306.7608	-475.99857	100.0	100.0	148499	-84.70257	5.767945	-71.348816	-107.36108	-84.701965	5.7876363	-71.35243	-106.517685	84.4721	0.96159065	856.9799208641052
100	-394.98938	37.035194	-332.23444	-439.61868	-386.48087	42.27346	-321.5791	-451.6279	100.0	100.0	149999	-84.64812	5.7934504	-71.33764	-107.30858	-84.64796	5.8115244	-71.211784	-106.52283	84.39935	0.9597905	865.5179378986359
101	-401.4923	37.76139	-326.4959	-459.4254	-384.80518	67.34375	-204.51147	-441.35513	100.0	100.0	151499	-84.59974	5.7629557	-71.30187	-109.332924	-84.59903	5.779409	-71.183334	-108.24322	84.38277	0.9580774	873.8801410198212
102	-395.3149	29.804493	-352.8718	-463.47653	-372.92993	57.651505	-272.8459	-458.55786	100.0	100.0	152999	-84.528206	5.7792616	-70.87902	-109.065506	-84.52776	5.7964005	-70.93969	-107.97261	84.29176	0.9484951	882.3803389072418
103	-400.94736	32.966286	-314.90115	-442.66827	-358.00836	40.849346	-292.5801	-417.3106	100.0	100.0	154499	-84.48932	5.767676	-70.97852	-109.45096	-84.48878	5.7860017	-70.81272	-108.398155	84.253174	0.96299505	891.0334558486938
104	-403.25165	42.092556	-317.52985	-465.2908	-354.2307	54.13532	-212.45447	-434.38702	100.0	100.0	155999	-84.40517	5.7842216	-70.77225	-109.1712	-84.40468	5.8011627	-70.95117	-108.26704	84.18534	0.9712938	899.6592478752136
105	-391.1881	47.282116	-308.33768	-463.07135	-377.27917	36.86745	-281.11996	-412.4537	100.0	100.0	157499	-84.362144	5.7924523	-70.951675	-108.752495	-84.361534	5.811655	-70.98646	-107.835	84.11455	0.9635731	908.2552268505096
